"V1","V2","V3","V4"
1942,0.701701327838595,0.907019903878009,4
71,0.898217574998181,0.206273447101829,1
2847,0.791659199949767,0.312607654382618,6
480,0.870605557505744,0.179945727829256,1
2208,0.461489838175476,0.498018439523876,5
465,0.876931699575828,0.190530082354703,1
2573,0.828234278911876,0.324749006784803,6
849,0.787971443564541,0.22159947716044,2
1501,0.691710743047958,0.898443526530104,4
248,0.881746163407102,0.172640509683515,1
1763,0.6893496601348,0.881825823806405,0
2025,0.444281532801688,0.496886052927002,5
499,0.865108536660181,0.203325312849351,1
1649,0.697798114705873,0.885399372324097,4
842,0.822161277174633,0.216659557600476,2
622,0.788584128563875,0.183573130167554,2
2738,0.812047110142954,0.327058135878638,6
2531,0.822480855211796,0.317303295183735,6
2064,0.444297661092132,0.473721378175542,5
992,0.819005511291326,0.216532452718977,2
504,0.819614431588666,0.229994074787622,2
584,0.783629338796967,0.236627383253848,0
2144,0.471550132660195,0.535627565225586,5
1690,0.714808975786551,0.913201101715173,4
2956,0.798892576049249,0.315612897697393,6
1818,0.693815011876987,0.903405144947179,4
1944,0.703522679645862,0.897041669278965,4
2190,0.444602967165411,0.542640704056248,5
75,0.922731216800263,0.187505480223329,1
2584,0.815313187542917,0.276593149816971,6
1283,0.203540092004696,0.751139642857015,3
1492,0.203252681249287,0.830748814344406,3
680,0.831140818504913,0.201402599878278,2
490,0.883891269275693,0.196754459308927,1
2401,0.478904421627522,0.532718499749899,5
909,0.794009090644404,0.18803404365134,2
577,0.789284893238834,0.206017854518417,2
1421,0.20153223074507,0.767113243788481,3
2177,0.454767210073769,0.513656120663509,5
1988,0.696704623302445,0.900984738808297,4
218,0.88942799153116,0.157345269072278,0
2999,0.767567179551933,0.303798946672144,6
705,0.804543904633569,0.194267509030029,2
2229,0.443188000097871,0.450125300614163,5
1733,0.716554683261562,0.889602733746435,4
1686,0.718459982907028,0.895978162214443,4
2013,0.478393814051524,0.488103747470304,5
442,0.873535953115249,0.205256380906555,1
2879,0.798170850626308,0.28886255311012,6
2934,0.814057787574003,0.316688806266954,6
694,0.768325912016307,0.185236369163026,2
189,0.911617085247032,0.219989677242346,1
1386,0.20448652229039,0.149618190526962,3
773,0.768550509567369,0.216597547042194,2
965,0.815352102698926,0.202401304560736,2
1351,0.200500290215714,0.190345015004277,3
2311,0.549239715291187,0.487376855611801,5
775,0.802730612894131,0.220625468584228,2
1064,0.204897280982695,0.812661620229483,3
2225,0.55470164665021,0.55375741975382,5
653,0.777493582296042,0.186066620704145,2
733,0.801582803804613,0.23386060805435,2
537,0.809438800454079,0.182538113678941,2
2123,0.51575730654411,0.555154783288017,5
347,0.880237087492696,0.219332508754285,1
444,0.889043779212118,0.186542340599858,1
372,0.901456006602693,0.172234592784033,1
563,0.795306907316344,0.221362618587807,2
2443,0.558570126667619,0.474793111532927,5
1217,0.200434846177232,0.132983842678368,3
1250,0.202272913580528,0.598132809996605,3
2288,0.54253130896017,0.490287786033005,5
900,0.826976159840793,0.175934906634115,2
1012,0.204720624114852,0.367927397973835,3
583,0.821763253082624,0.227999732374985,2
1684,0.709922902410289,0.894483794740114,4
206,0.887930919093873,0.18522384775311,1
2499,0.454418035382405,0.55196011303924,5
1121,0.204110327417729,0.192916590347886,3
2825,0.793149437828111,0.326440418995532,6
2115,0.511971015641466,0.555491747222841,5
1850,0.714900027358494,0.929676083526404,0
325,0.927935329715001,0.205449652576408,1
2856,0.807020114391226,0.279537484557317,6
88,0.879491454610741,0.182544374837883,1
2983,0.796880727323669,0.302290300593494,6
2761,0.825397069306951,0.301954417491754,6
2582,0.779485839103177,0.317014852876395,6
1561,0.716110281862519,0.89618293733204,4
508,0.769304652320796,0.183923381161924,2
1114,0.203778322680155,0.213099793158472,3
552,0.793123480042317,0.211051960925996,2
675,0.773145006398137,0.2031593933967,2
2793,0.761258126416464,0.307558076996465,6
864,0.793055124218205,0.208368155946037,2
2273,0.46886708249338,0.552127625849098,5
264,0.871913707308207,0.225793851612097,1
2553,0.806678926867713,0.325612920934646,6
1499,0.20481065658736,0.324946418590844,3
767,0.804398666277859,0.200797559413514,2
240,0.884017000818429,0.208897894055523,1
553,0.812834764918234,0.195219981139138,2
2291,0.494603083208203,0.471280450960621,5
2391,0.481863112524152,0.492265108283609,5
1770,0.696858993236712,0.914124843607505,4
2765,0.813809608603456,0.300331905535142,6
184,0.87243930366762,0.234194023144687,0
404,0.920543051036783,0.192881233021476,1
341,0.901321301464463,0.175242104406061,1
2227,0.498333564465866,0.475683109303936,5
246,0.915713097107132,0.183977225641721,1
848,0.808092119663389,0.201723670043452,2
1680,0.703239798296037,0.895436819803768,4
2546,0.805164790184561,0.288789927873402,6
2649,0.795077465368849,0.308626438343459,6
2504,0.834783570696737,0.325428667855667,0
2129,0.533860239097849,0.446529864696786,5
303,0.883184143943262,0.155193483409235,0
199,0.932148255363621,0.197969314354288,1
758,0.820036306793325,0.201084966062156,2
507,0.813155584277659,0.185898241531626,2
393,0.890480579600515,0.199511096912224,1
1162,0.200759535976686,0.680166286043823,3
2841,0.785523490288762,0.292591417690259,6
1903,0.687822862172159,0.907866586548967,4
1888,0.690097581879777,0.899450772191794,4
399,0.878887657500084,0.17545323231746,1
974,0.802249376790926,0.203535923532372,2
1199,0.204739200697513,0.148556378856301,3
1987,0.689134854432186,0.896735134749772,4
1831,0.714347286450035,0.903483074991135,4
2264,0.540095068346709,0.503789804372937,5
1385,0.203624001109274,0.828916292637587,3
2540,0.774921688249583,0.286330730383027,6
2198,0.518602170720696,0.545750121129677,5
1658,0.711616319942301,0.90544346214425,4
1268,0.203601083492395,0.276195336133242,3
2113,0.462156939432025,0.531632349239662,5
2444,0.460375424837694,0.539069629525766,5
1454,0.200714100650512,0.305273843929172,3
1609,0.706539835469359,0.89048696935821,4
797,0.786112357923244,0.21848364570561,2
2572,0.787277032585789,0.282947109639339,6
1800,0.702683436223284,0.900764581228543,4
2090,0.549950366960839,0.465514642251655,5
840,0.775027982076565,0.18526916293055,2
103,0.90961475832113,0.20348940069148,1
935,0.824316089544195,0.216190504938019,2
2159,0.502102844491601,0.554665146674961,5
700,0.81436699755565,0.209928348384851,2
2995,0.776403974619489,0.292288222700253,6
2124,0.443189796535298,0.532322189677507,5
936,0.81775052157286,0.18316293984698,2
2475,0.525409888103604,0.505214276993647,5
2745,0.81581153132594,0.323946732412803,6
1843,0.709405646335093,0.904246295589939,4
2958,0.772529067284913,0.312296522659841,6
2647,0.79408221714032,0.287421250385354,6
1143,0.201649058767362,0.345773199759424,3
2432,0.493311905032024,0.453418261082843,5
628,0.792396709417846,0.204405519661552,2
2411,0.538201278354973,0.517038628691807,5
263,0.894391787444302,0.214379639928379,1
1795,0.689389173583556,0.893995114576776,4
1075,0.203278784685535,0.358789917826653,3
2293,0.547404829962179,0.506182854073122,5
2454,0.513310950705782,0.449029240319505,5
1783,0.689313132525895,0.905155853831123,4
725,0.792154728101767,0.203562326461498,2
2527,0.820317214834709,0.264891940184317,0
323,0.914267497622347,0.213834810682054,1
220,0.907907869843956,0.223673158833111,1
2688,0.79181879952522,0.282926968838236,6
759,0.817069805236038,0.168412029608788,2
1807,0.695683381656784,0.89673625555959,4
1685,0.687809238585349,0.89935787186543,4
108,0.885642939071123,0.22188690619801,1
2919,0.7843733853192,0.299757483728543,6
142,0.88985240576984,0.216141128819731,1
598,0.801966500031427,0.203583417883831,2
2303,0.467242471454665,0.552831034325063,5
2733,0.788658657458832,0.293956232308052,6
2849,0.791326559821466,0.297426968357478,6
2810,0.790090513881481,0.299380040118697,6
1088,0.204815707663074,0.547183241695166,3
2933,0.798551257642784,0.308370599771506,6
2184,0.542184233739972,0.529857103610411,5
969,0.773968106946063,0.198175580203684,2
2788,0.779631738169462,0.306023006853482,6
2355,0.459453928628936,0.538107836283743,5
2777,0.810361686361187,0.313490933970461,6
2673,0.823048839048828,0.291703675510031,6
1978,0.708903821525199,0.923174074584592,0
2368,0.540731086852029,0.537292719306424,5
1487,0.201377316133585,0.872712176665664,3
1980,0.693876194308311,0.900629034676607,4
1697,0.701758085798878,0.917798880763415,4
753,0.786756586703911,0.226461442266738,2
820,0.809736878116751,0.181409523022004,2
86,0.872812043719568,0.174719090692596,1
267,0.889796083411919,0.175061051652965,1
2996,0.827745269664296,0.290356356177418,6
1362,0.200740951144835,0.365023643523455,3
917,0.775562935572053,0.203136195979647,2
1393,0.204321016218746,0.743301405198872,3
632,0.795780845763539,0.233588319195424,2
1200,0.202931605235208,0.873211884312332,3
1343,0.203854960646713,0.595201019011438,3
1894,0.684177463918767,0.905706685033544,4
2235,0.544956325842068,0.469219742408022,5
1447,0.202773547270335,0.352096696011722,3
197,0.881336821998402,0.179325382064607,1
2659,0.795690192311153,0.30654307040383,6
2924,0.815581297272035,0.259746056872108,0
2932,0.804355186784524,0.280910300049373,6
1523,0.703781846459916,0.897414091141394,4
2640,0.802806403668455,0.310236237950577,6
274,0.903104680247901,0.200593777686107,1
2289,0.467791045475751,0.440759625062346,5
2926,0.823291476528712,0.287143605843408,6
2486,0.53970273481682,0.532098733279854,5
1125,0.200811508228071,0.196311943791807,3
1578,0.713059991851374,0.907273439256616,4
446,0.879859494385966,0.179716090336322,1
300,0.916293405478046,0.198268886195742,1
157,0.888428281378714,0.178687904998756,1
1110,0.203395286466693,0.384779509715736,3
329,0.895199408446097,0.193303083828699,1
720,0.793570258185121,0.20763584403359,2
2074,0.532290303269401,0.463316562464461,5
784,0.772911458190721,0.1840043311552,2
1615,0.700958467229367,0.882020245312374,4
2913,0.856413134784665,0.308127816597227,0
1931,0.683571283281257,0.903458188502252,4
2179,0.471516873408109,0.442167265368626,5
2255,0.502853913726285,0.508215142050758,5
447,0.900065382132879,0.189407965585046,1
2877,0.821080291824018,0.282346212692467,6
916,0.79714258662142,0.193647894846041,2
268,0.912557406380215,0.174880897169546,1
1927,0.693230168791987,0.883380329169154,4
1852,0.69956677290928,0.902291410674355,4
1509,0.702314535488725,0.893736118420133,4
2880,0.791892834190542,0.281199491724294,6
1693,0.679858838068988,0.908406450512104,0
1639,0.689867624320139,0.897223065852925,4
1173,0.20288270394085,0.641598060913384,3
1196,0.202999159997562,0.519011673144996,3
970,0.784436321215786,0.198365676055019,2
2388,0.509837367488071,0.480941535402089,5
2835,0.796964527384593,0.343348579998204,0
30,0.885082597284453,0.21551663367283,1
2436,0.521933597950265,0.444985704254359,5
2910,0.816456544222413,0.287311616682757,6
2244,0.467917358214036,0.556667926693335,5
810,0.762563870133925,0.235150852721104,0
1443,0.200593149595661,0.589379477500916,3
1500,0.200698058505077,0.267114319093525,3
1908,0.682742964735346,0.890695220097964,4
1660,0.69986982273466,0.91499218243175,4
2691,0.795253789245396,0.313232363260436,6
938,0.772483125764137,0.196509543552598,2
748,0.8094708999029,0.214605383699595,2
28,0.902211618632088,0.174586448898177,1
187,0.901965791622287,0.196356230925104,1
2151,0.440800421489403,0.45234187736176,5
1526,0.706526297371503,0.893754508365461,4
1126,0.204472683302592,0.534076958522201,3
991,0.821716762464904,0.20000774595964,2
2569,0.769459710896382,0.324726195791279,6
2598,0.814255137549693,0.291741041558269,6
1628,0.705531968750932,0.911766635319416,4
2497,0.506098219649866,0.480675659673289,5
2019,0.524733426887542,0.528819838510826,5
1306,0.203946050584782,0.527976045385003,3
1256,0.203869627951644,0.494796156138182,3
251,0.926614506621974,0.193126257213267,1
2150,0.534094785032794,0.502640512259677,5
752,0.818431044137662,0.178377505198133,2
42,0.919855991054927,0.207911444077134,1
923,0.802212842845449,0.189756260765717,2
1205,0.20063120307168,0.553600062616169,3
681,0.772684298426874,0.174195663322766,2
2482,0.487438229219988,0.527816356308758,5
1478,0.20164071000414,0.725217542797327,3
2079,0.555020266454667,0.486973182484508,5
1517,0.711838865713105,0.890318010880621,4
578,0.801876228579649,0.181491896814989,2
1237,0.203031575296773,0.329981883056462,3
1962,0.674974810043538,0.901605610743955,0
2002,0.531740639768541,0.451582588721067,5
2456,0.463725610570982,0.451187095884234,5
1640,0.697483398448808,0.902426700150553,4
494,0.8864462551246,0.210508287919302,1
2665,0.804658956384382,0.305290219107028,6
2679,0.812163811799207,0.300989237080609,6
458,0.931913595871115,0.187755959822723,1
620,0.805818541518379,0.180352121273968,2
1911,0.709360094501549,0.899762558537932,4
2759,0.82829947706273,0.313736143019532,6
2138,0.459800494676456,0.474576995223761,5
2773,0.801166032397742,0.297484311971629,6
2152,0.536115131676197,0.480702142827213,5
1435,0.200550770653645,0.163284545205534,3
2095,0.500667579332367,0.446963703231886,5
177,0.882795881750387,0.17096603547396,1
646,0.784468620001199,0.191402972797595,2
1874,0.712190998750571,0.903385763827589,4
2823,0.795797869468467,0.262802740393959,6
1061,0.200621014293283,0.724465215392411,3
2479,0.504191698357463,0.553489214805886,5
921,0.803061844350834,0.180584276023575,2
1811,0.707357172318357,0.884574307141698,4
2619,0.82310078146501,0.319233914203848,6
2863,0.774238494752713,0.281775786378825,6
311,0.907739235679589,0.223879552925557,1
1724,0.694872386513327,0.897719151554441,4
328,0.889835356369456,0.197707746781791,1
172,0.899046342320794,0.169297889866445,1
57,0.866081137664648,0.194946852149476,1
318,0.89208419486745,0.217272333212745,1
1745,0.676657276746421,0.887730713395135,0
1230,0.202411526551005,0.834608107060194,3
660,0.807346999010204,0.218995081179204,2
1316,0.200927663968178,0.759025501459837,3
2977,0.794700665087541,0.298828935456937,6
983,0.818904869426249,0.195625364223569,2
358,0.938069712028633,0.213512354936379,0
2629,0.888777099057019,0.28040415181192,0
2414,0.52748702775687,0.552056722575799,5
1410,0.201813625235809,0.388096554577351,3
2524,0.788033726709744,0.337242917439178,6
519,0.79940659293828,0.207079335287722,2
2517,0.804860923837787,0.302486667719382,6
336,0.903730694960181,0.207145499014748,1
331,0.899751178311099,0.1835478761729,1
2730,0.816902769042942,0.30677775163159,6
5,0.898958157181885,0.197085592352281,1
2081,0.547896558335051,0.468837556038052,5
2872,0.793320098408164,0.272914984815262,6
482,0.896569129106541,0.193616058982895,1
1858,0.687053785645281,0.888712311390427,4
1787,0.700243659074183,0.902593321602671,4
524,0.791023642213891,0.214017036202329,2
1906,0.691405941104849,0.920942459672922,0
2625,0.773539879511984,0.302127050322333,6
2131,0.450479540266097,0.518335479991511,5
413,0.868600323500768,0.201484973371672,1
2222,0.53494741753675,0.463520642220974,5
1556,0.700875363481894,0.89659951541545,4
1657,0.705491288960516,0.894000721853969,4
2727,0.77672604401043,0.31792013988823,6
545,0.781973930960203,0.225154374808201,2
2199,0.493788938224316,0.49365413017571,5
2610,0.79369630248778,0.244036788150453,0
2851,0.805322802116049,0.280477501120262,6
488,0.890492206499474,0.192476557995683,1
2335,0.509467111947015,0.455172888292,5
1491,0.204382783166366,0.792661952786148,3
1802,0.692391448594461,0.898771383323967,4
1901,0.717878017912933,0.895501379778209,4
2094,0.455468380637467,0.455395176140591,5
2470,0.440053762169555,0.543214545603842,5
1580,0.689533440185433,0.895015880531221,4
1398,0.204980252732057,0.337030654773116,3
472,0.908469889536318,0.21771781789142,1
1574,0.693153369233342,0.920456573565011,0
181,0.919333225267769,0.192602323516596,1
2464,0.444672611365095,0.464162847576663,5
1983,0.68324657768944,0.904111813349402,4
481,0.910785174734006,0.178964210510217,1
2915,0.813037929643909,0.306825612933578,6
1158,0.203174870313378,0.470379920303822,3
2394,0.554517259700224,0.541741523072124,5
713,0.78140153669368,0.180279552180326,2
2982,0.773379162435352,0.294363105614508,6
663,0.77953481475912,0.193289787012387,2
1207,0.202979746281635,0.805415775254369,3
1391,0.200558919336181,0.703570379689336,3
1054,0.200458926964784,0.50512453764677,3
198,0.90204695518778,0.170515330427926,1
2519,0.781107225837022,0.275265760114939,6
2921,0.820971332592082,0.320258703082862,6
2029,0.514433403853327,0.498301476892084,5
2791,0.803342138783483,0.329292277994545,6
41,0.898591100745349,0.218992507421698,1
790,0.786664516915667,0.226614667839993,2
2386,0.479968549413607,0.489873965298757,5
350,0.881853691044031,0.216662574631376,1
2702,0.790568562807371,0.317371573880887,6
2753,0.796169963215054,0.281851925055485,6
22,0.858922200066629,0.19392677800209,0
2333,0.456850614277646,0.485883865095675,5
1189,0.201450170908356,0.246560703590512,3
1497,0.203824069498805,0.614370786584914,3
1154,0.20074053963297,0.483320628292859,3
650,0.81770180781793,0.185488982289464,2
1719,0.701812993947634,0.905613782137148,4
2065,0.536325902733952,0.49576788100414,5
2078,0.459265053225681,0.457705702567473,5
1151,0.202874520637561,0.840748708322644,3
592,0.807312388807766,0.154492819920939,0
282,0.874546935778426,0.195003690234566,1
2085,0.445855220118538,0.513435513302684,5
249,0.880395636702457,0.204023040703613,1
562,0.778057009956707,0.210089876109148,2
2812,0.795650254991306,0.296742254114367,6
229,0.903269427319268,0.214114472164762,1
2767,0.801230467975087,0.304210057807474,6
1586,0.680711915747829,0.904534889662286,4
2809,0.806012062632889,0.32069199828685,6
1066,0.202879922556458,0.824355570413172,3
1439,0.201004483178258,0.821892119012773,3
2407,0.512867708010599,0.525717744790018,5
2377,0.521042119991034,0.46770734465681,5
364,0.906159306646067,0.193550256521598,1
1892,0.69490561382272,0.904206905136749,4
1232,0.203339233585866,0.150998325832188,3
973,0.78902108462474,0.22466115634339,2
1507,0.71082557328812,0.899635206021017,4
586,0.781506350923183,0.201901384159985,2
2664,0.770668565401702,0.265708853380182,0
2088,0.446375886257738,0.515647803209722,5
1839,0.691860674424226,0.898254225003279,4
1381,0.201977446433157,0.67804789673537,3
2644,0.814728938984514,0.265290974050324,6
262,0.916892077240146,0.171787971079257,1
1017,0.203243168946356,0.510600600205362,3
692,0.778242250000614,0.187151076288193,2
2838,0.858275158172531,0.283945457118265,0
1722,0.711983784710496,0.904426116757404,4
634,0.792906077554788,0.186507028929816,2
1679,0.719569606837515,0.893056208280945,0
2260,0.459440161352977,0.526731155971065,5
1687,0.699201015485232,0.91526792342045,4
2736,0.836734435199604,0.289936662835378,6
2797,0.80326683077495,0.301553681925095,6
985,0.793381489442871,0.203301412771768,2
1743,0.690954031782799,0.89105081738709,4
919,0.82680906503138,0.217636796434961,2
2107,0.478342860992998,0.474127324754372,5
867,0.816229589133761,0.210374570971184,2
207,0.930382330689602,0.167442678764869,0
2754,0.798338365570666,0.316170920848743,6
819,0.794765213546712,0.229407673842623,2
2052,0.520831794431433,0.501008399054408,5
503,0.857163637548394,0.195614647297491,0
727,0.802687984649108,0.173638895034625,2
994,0.8025002186658,0.183052649344651,2
2437,0.524064411232248,0.449743082085624,5
2320,0.440159349814057,0.49375718344003,5
2341,0.486680942149833,0.540894324081019,5
2399,0.501252281200141,0.557971905879676,5
430,0.893081393743599,0.19065917542247,1
746,0.800999303057914,0.214155267658946,2
27,0.912805639714977,0.211529628901124,1
1863,0.701836127403372,0.893667506417445,4
2687,0.797662439717246,0.334120618171415,6
1438,0.204187938154209,0.137279552035034,3
1562,0.70118314183921,0.889315200401872,4
79,0.914233450670916,0.240550121871542,0
2652,0.818185105968798,0.317649546837713,6
2866,0.792048533455477,0.290744928811635,6
1008,0.201619486830896,0.53658989276737,3
2833,0.820488905453227,0.30529487968673,6
122,0.891695993277071,0.191370811627772,1
515,0.814469970380855,0.223204087247311,2
2514,0.796011851825816,0.285549248331705,6
415,0.919882282408479,0.202052297499743,1
100,0.900907737934525,0.21003591608003,1
2403,0.55310119535774,0.458634133180603,5
2380,0.550472851637751,0.528295220024884,5
1981,0.694993302850947,0.900233991784072,4
1023,0.203066446108278,0.216775621287525,3
470,0.875230071010055,0.198789400474289,1
295,0.891702356812257,0.178832824291517,1
1730,0.704473231234518,0.911993491977777,4
1836,0.71779949806221,0.917348471749625,0
2876,0.768125656243557,0.303885422328405,6
1476,0.200047693355009,0.731538983993232,3
2916,0.811056003992423,0.316339760232451,6
1933,0.705895282263257,0.9027280625905,4
2711,0.792270464613077,0.325897206761025,6
735,0.783168479214814,0.22850476694896,2
1665,0.717112529607769,0.896177622730668,4
2243,0.468607336170971,0.509634797116742,5
882,0.80000944625737,0.153060974925874,0
1732,0.706181990046855,0.903480128241124,4
2280,0.50044556286186,0.515439600590617,5
1095,0.204291706129443,0.478616910241544,3
2101,0.466024028137326,0.481394021324813,5
693,0.789571523148712,0.201770556571173,2
2439,0.47754139252007,0.486597248539329,5
2272,0.543180456766859,0.539056935692206,5
1048,0.201610020051012,0.536738619953394,3
636,0.78739602098843,0.194043014275466,2
102,0.891797269001298,0.206489509133918,1
1810,0.69521377982382,0.894891342730879,4
1917,0.687592309494265,0.901164274279955,4
2938,0.775962736513992,0.276534647742938,6
1186,0.203698130619014,0.188045854307711,3
427,0.848543928820806,0.187834919797163,0
821,0.781545130378684,0.242941798052881,0
2185,0.441780730215833,0.452605059845373,5
1717,0.693410700967752,0.887592677161816,4
2962,0.806081648019067,0.302035677726684,6
477,0.898593158150089,0.184035208735621,1
2709,0.797043539107316,0.285346200900748,6
310,0.892116231698678,0.204807175760366,1
889,0.794931659716199,0.219128789200757,2
1803,0.697611322196648,0.895874834385792,4
2822,0.775930384055622,0.295843478645392,6
308,0.845708630008305,0.183498578177672,0
2703,0.770263171010599,0.294242295163062,6
369,0.913990997322694,0.163986073314292,1
2032,0.524676115931943,0.44137433193624,5
151,0.888484672491946,0.216029776520945,1
2794,0.769699463954742,0.260303185696117,0
1430,0.204951722401893,0.696757370606065,3
2508,0.805620816492867,0.309313617368454,6
241,0.889833694493279,0.195897139256295,1
2008,0.493810047376901,0.554925293345004,5
1000,0.798524086164703,0.203071074984306,2
1155,0.202434859742643,0.478881304897368,3
2554,0.782913948752468,0.265541540078731,6
486,0.91968610166255,0.223986139997092,1
1799,0.696637836780136,0.905876608948219,4
1774,0.693167547753127,0.890650540543369,4
95,0.90849625526086,0.194320146601535,1
658,0.760914522283207,0.169339166089718,0
605,0.778840849000971,0.220510608102044,2
2346,0.479664653958753,0.471718935137615,5
281,0.884151583948672,0.22675732530192,1
2240,0.511106768166646,0.453251575203612,5
2568,0.789711432297695,0.305447668732481,6
1102,0.200422460584668,0.694946398958564,3
93,0.925912365752446,0.220840162653566,1
1265,0.203069874920184,0.427544904686511,3
2319,0.456987812649459,0.459156939722598,5
2105,0.524654480731115,0.468973418390378,5
1577,0.710420089588464,0.891012269717082,4
1025,0.202580336562824,0.679547795839608,3
2060,0.465796685190871,0.539568306077272,5
1791,0.686457962126975,0.885573060382203,4
1720,0.702465203191443,0.895808992836789,4
54,0.898333463420242,0.187217213008524,1
2623,0.773020466622399,0.30286927756444,6
2923,0.801249116797223,0.318480208251995,6
1462,0.200004760227166,0.165256742201746,3
433,0.890826224705938,0.210665145167358,1
1994,0.705849771552888,0.884179813879046,4
2402,0.493955535870045,0.46351745262742,5
696,0.782776657514521,0.210311345197876,2
2054,0.557991344965994,0.481776412688196,5
1247,0.200475098032039,0.650878554210067,3
2194,0.441405783714727,0.494090019231662,5
1899,0.692498987074355,0.895692418326854,4
2263,0.54415732097812,0.448011336438358,5
1587,0.70964273507658,0.895984727369645,4
363,0.86197539922932,0.182233189858645,0
837,0.81353681052354,0.200712683709642,2
1245,0.200869986247271,0.590452183037996,3
520,0.783226352436251,0.197056323258508,2
2287,0.470594328427687,0.444641318507493,5
1510,0.703029627655145,0.893471082298939,4
148,0.917121229324344,0.175585187655424,1
2959,0.815006330384946,0.327875908054627,6
1614,0.686720464943693,0.891737678123073,4
698,0.788807241885011,0.213843578392723,2
1708,0.684530210737103,0.888163287356343,4
420,0.914884540490986,0.167768914368765,1
426,0.888558618804068,0.194616089295699,1
1433,0.201036245806608,0.496466146223247,3
1080,0.201283635193249,0.765128695219755,3
863,0.79761759129767,0.172940215532136,2
335,0.885351242448996,0.193385511711229,1
2149,0.553222623793408,0.448134016962722,5
1328,0.204417266289238,0.58830111194402,3
542,0.824410396073904,0.173785769705834,2
2356,0.452748182769865,0.534733816944063,5
1603,0.717526899134485,0.903803029762057,4
1712,0.699000477439455,0.889657970528285,4
1120,0.204082925186958,0.596281615458429,3
153,0.924415239517317,0.206784518146913,1
2895,0.755068169794833,0.32685547951913,0
2903,0.809104117013064,0.323439678249684,6
32,0.921443373918607,0.199677912375955,1
305,0.895401264330733,0.167773745114677,1
826,0.804215988773204,0.19730141363772,2
2831,0.845064169747576,0.313310641942054,0
3,0.90210160669932,0.220285509375159,1
1124,0.202470328988275,0.807395119220018,3
1589,0.708705053424459,0.888277787987152,4
718,0.808734312122085,0.173363469012004,2
1914,0.682649618539934,0.896097138256241,4
2656,0.792974092264719,0.259939756347701,0
1851,0.704576442531878,0.901097070929674,4
1315,0.2025820267573,0.287685457058251,3
222,0.877497354294642,0.177291373144945,1
16,0.909147872247852,0.202425269696456,1
316,0.936202341765891,0.202855469021137,1
156,0.919220277716245,0.176771074178335,1
2978,0.813125711153045,0.312752239160181,6
2543,0.816216633636745,0.28110269824894,6
169,0.893740056498507,0.196564187907038,1
538,0.807147165964501,0.211641692450168,2
7,0.922783322204149,0.176296616067259,1
587,0.804852802581293,0.200563770586944,2
972,0.844228063222743,0.206065815940998,0
1375,0.204383606162155,0.120558732002974,3
2892,0.807091669738932,0.281006658646327,6
835,0.839490410264279,0.213150760930806,0
451,0.877031111373369,0.206179289546938,1
761,0.800511938481498,0.183199078080382,2
2947,0.784885965267045,0.303428256444301,6
2744,0.792392178907271,0.307073467304242,6
285,0.877321773364735,0.206577774589259,1
2763,0.82340859264759,0.299890242990694,6
2361,0.489589843759313,0.468921589450911,5
1761,0.711016498322051,0.890290290529206,4
1544,0.68408958881309,0.874814724504422,0
2950,0.798752867548256,0.316544021220964,6
1379,0.200050309633371,0.488378932699561,3
2449,0.490089890221134,0.444571263957769,5
423,0.877477269004992,0.212586252341297,1
1548,0.705648946780875,0.902275799862819,4
2292,0.455397353088483,0.537062993105501,5
1540,0.70560751402297,0.900511052959174,4
932,0.802239437493207,0.170644446971458,2
